Transaction ID,Transaction Date,Transaction TypeID,Transaction Amount,New Balance,Employee ID,Account ID,Customer ID,Login ID
7714,30/10/2019,7,459167,4670026202,70345,4.73542E+11,1959,58649245
7715,10/01/2019,13,111167,664887335,73958,7.46032E+11,2401,41906191
7716,01/09/2018,10,455697,3156622502,32274,1.9292E+11,2094,92931144
7717,09/07/2015,1,900703,2552488522,88376,7.7817E+11,4322,95697153
7718,06/04/2020,8,238805,371792472,79312,7.91265E+11,4019,92827482
7719,22/03/2017,6,436393,4222588085,30651,3.22494E+11,1791,34104319
7720,03/05/2019,2,817498,1665313023,68439,7.98329E+11,479,62185796
7721,29/04/2019,13,146769,3998050945,54594,3.01411E+11,778,95749072
7722,23/04/2018,9,745858,3120972294,77614,2.98661E+11,5251,25976623
7723,01/07/2019,5,631160,3400950664,37928,3.10816E+11,5948,82513712
7724,16/06/2018,1,422837,2118057302,46514,83337296960,2646,64723974
7725,11/02/2015,13,564954,1022229256,15913,4.1617E+11,1096,82779723
7726,10/12/2017,10,846255,2430524257,85168,8.53E+11,3739,19632852
7727,10/11/2019,6,835116,4683393682,47487,6.7217E+11,1685,18288789
7728,07/03/2020,1,969513,2853378212,76095,8.62656E+11,3150,88214074
7729,18/01/2015,9,986649,2357667134,67055,9.00225E+11,4900,38383487
7730,13/02/2020,2,325612,3171025421,57792,2.99515E+11,3812,5755509
7731,02/06/2017,1,939534,1491947404,45332,3.66221E+11,4410,8803398
7732,19/07/2016,10,854859,3801756610,90048,1.82225E+11,5986,3276058
7733,11/04/2018,14,89502,4728903,97539,7.46094E+11,5263,3468865
7734,08/04/2020,10,913801,759931103,83056,26321582324,5995,66063088
7735,05/10/2019,3,144011,3807058330,14803,60949563657,5452,38471749
7736,02/08/2019,8,318207,1043237786,36065,1.7768E+11,3518,46167382
7737,06/11/2018,5,629063,4123518506,55798,55494394261,2524,6594430
7738,24/11/2018,3,927691,96157073,89707,6.26484E+11,5724,59517385
7739,16/01/2020,5,870140,1668055862,63191,3.39965E+11,4985,27400320
7740,16/08/2019,2,175567,4797556526,38597,31255787844,1880,89844407
7741,16/12/2016,11,266359,2571056351,55361,1.07149E+11,3311,14723430
7742,03/09/2019,6,519132,1660952456,66469,4.57112E+11,1248,85421249
7743,13/11/2015,10,758760,805204362,57322,19784050657,2602,32660636
7744,17/09/2019,11,655130,2573957140,17232,2.79401E+11,2592,62057334
7745,11/07/2016,12,193996,2004455108,69778,8.69044E+11,5284,51534035
7746,18/06/2020,5,469065,4189458376,26306,6.444E+11,2750,48007402
7747,14/08/2016,1,36569,3993547881,92029,5.24502E+11,5956,72173747
7748,06/02/2016,5,169096,69237264,85289,2.01205E+11,5048,9151835
7749,01/12/2019,2,811983,4996559998,41319,4.55298E+11,460,40769763
7750,04/12/2020,8,859399,2112837706,13664,5.42427E+11,1829,95969789
7751,07/03/2017,1,493566,3380295860,32221,6.99834E+11,1477,32397897
7752,02/08/2015,8,849100,3727405895,36441,7.60701E+11,4354,69471106
7753,28/11/2017,11,485725,3798518119,51521,9.99422E+11,1997,54562449
7754,05/06/2015,5,122729,849965624,17999,3.75874E+11,4713,39838746
7755,12/08/2016,9,133918,4103422304,57546,6.04861E+11,29,88844921
7756,25/12/2016,13,269586,4717316968,49012,6.00468E+11,5352,27724128
7757,14/02/2016,11,872367,4175926891,81273,3.97099E+11,33,73009921
7758,15/05/2015,7,8940,4753031447,30599,78350779321,5526,58910371
7759,24/06/2020,1,564920,1411742364,60062,3.20124E+11,894,70348900
7760,03/09/2015,6,244817,3161764498,55383,4.1129E+11,4178,34610607
7761,20/07/2015,3,41281,589444832,90581,9.31297E+11,1971,140001
7762,24/05/2020,3,546351,448259239,71144,2.42501E+11,3105,94280053
7763,02/09/2016,7,753760,1455454119,95191,4.23402E+11,3769,92152761
7764,21/09/2018,11,756562,889295504,11428,6.57369E+11,5446,59294473
7765,10/05/2015,9,559954,1792236097,48244,8.26116E+11,189,53238728
7766,25/03/2019,4,877976,3751419684,30275,7.8002E+11,685,33718730
7767,10/05/2017,5,239854,4807391308,16702,7.40296E+11,5109,27724388
7768,18/05/2016,13,222982,4876302076,82356,3.99122E+11,5418,33922103
7769,08/07/2016,5,92566,3930222833,72434,8.69961E+11,5098,81322752
7770,27/10/2020,8,932257,310498911,26663,5.34461E+11,3323,62171491
7771,21/10/2018,1,463972,3166735165,80191,2.37685E+11,5832,63812208
7772,20/11/2016,1,554879,4280292982,58300,8.26849E+11,212,94937005
7773,07/05/2020,14,289060,3093350579,89437,3.73946E+11,1143,78522674
7774,01/02/2016,4,552660,2821624006,76874,8.52929E+11,5766,39909036
7775,26/03/2017,7,572919,292712252,36698,1.27934E+11,1240,1981454
7776,18/07/2017,11,582434,1288092385,15348,9.03457E+11,5448,28672845
7777,26/12/2015,9,637027,3876391692,90165,3.06076E+11,5475,19546402
7778,13/04/2019,1,799192,332304072,72186,1.43225E+11,516,97578159
7779,06/06/2019,5,490253,2652253976,34086,8.80894E+11,800,64610232
7780,03/11/2017,10,414584,4807584815,29103,8.7622E+11,1780,16754588
7781,01/10/2020,1,263377,394160996,40337,8.43942E+11,4863,11122946
7782,10/06/2015,7,639074,1452843120,77712,6.78071E+11,4123,61107684
7783,04/02/2015,8,51113,4790695357,17735,2.49501E+11,709,17198581
7784,21/12/2017,5,137015,2951683476,64055,3.2051E+11,775,82327792
7785,31/01/2020,6,874434,2028414322,88549,2.51118E+11,4881,87826235
7786,09/07/2016,14,563092,2076106291,92325,88090036667,1802,19975824
7787,18/08/2019,8,449598,2794281546,45278,3.33064E+11,217,68389800
7788,23/08/2020,5,278603,3202103412,94113,4.43994E+11,2909,56091842
7789,25/08/2015,4,834064,2226967517,94903,5.14832E+11,4771,86689659
7790,30/10/2016,11,277799,1568860522,78900,3.49127E+11,2791,82265723
7791,23/10/2015,10,817220,2104523097,37038,1.34768E+11,5641,96287778
7792,06/04/2016,1,569818,2550887394,68685,5.30372E+11,1044,90821609
7793,15/08/2018,5,662322,1240183968,11738,3.72924E+11,4745,67348108
7794,12/03/2019,9,815361,4582399905,52144,2.69283E+11,1770,16359588
7795,09/07/2019,12,197007,2000065785,56217,2.24148E+11,2073,45723480
7796,03/11/2017,13,613446,2151425199,27206,2.84352E+11,5687,12732501
7797,26/01/2017,11,697649,4801779379,16258,1.58681E+11,576,64177848
7798,09/05/2018,8,102699,4759177524,50493,71637119071,2889,84956750
7799,11/06/2017,2,507578,769048638,52817,7.89854E+11,5179,25339991
7800,19/11/2018,4,70888,82653328,91919,8.05108E+11,4063,78499534
7801,05/04/2017,9,299647,2600223591,59176,84255914900,2735,12808099
7802,22/03/2020,14,360483,4356239261,67797,79603472454,2377,45360724
7803,26/08/2015,11,919876,728059943,30203,6.69357E+11,5019,61902457
7804,24/09/2018,2,553711,2108576836,22656,25522054467,5905,66366420
7805,04/03/2015,7,567113,3521407771,12832,5.38358E+11,1848,30120585
7806,16/11/2015,14,615973,2995485088,22155,1.14793E+11,4500,59207111
7807,14/02/2015,4,285854,3379301467,64399,4.07399E+11,322,47768190
7808,06/01/2016,10,801336,3553560282,53942,50588334923,868,69502173
7809,27/08/2017,13,90092,1297577758,66318,2.6564E+11,2544,33876283
7810,27/04/2020,5,735401,4481986949,63548,2.20067E+11,5864,88653395
7811,25/01/2017,13,747296,3310358099,44494,3.13679E+11,3485,92362587
7812,05/08/2019,12,182850,2099117409,43382,6.1067E+11,2376,36525226
7813,06/07/2018,7,490537,4010733623,59816,11075673157,1787,42029940
7814,11/04/2019,4,372466,4327866948,17991,9.39968E+11,5308,52182085
7815,25/06/2018,3,40664,881799533,49734,6.70805E+11,5183,52557445
7816,31/08/2019,8,391656,4919787668,66600,5.28801E+11,1843,61768612
7817,16/09/2019,12,571663,3370201720,75760,60011769048,435,56322348
7818,17/11/2016,7,802311,1149745041,70620,5.12365E+11,2260,6832787
7819,20/07/2015,9,899326,1766029532,20383,8.08472E+11,2296,5943378
7820,20/01/2019,1,203172,3060048399,41966,9.19471E+11,4332,7132827
7821,18/12/2016,3,708800,4212861153,31285,2808255868,147,89139782
7822,08/12/2017,2,645855,3755284466,30109,2.84538E+11,4153,81593826
7823,24/11/2017,4,636251,700198248,54567,8.18804E+11,2133,88405866
7824,03/02/2018,7,840060,100731427,62345,9.76481E+11,5871,27213815
7825,26/03/2017,9,949297,1106380791,90649,9.51362E+11,545,26840801
7826,03/09/2020,9,401291,4667622906,11339,6.43892E+11,1594,91224313
7827,26/11/2019,9,995637,3342139490,95096,5.26273E+11,4199,5758202
7828,27/07/2019,14,94283,516449900,12831,1.9324E+11,3174,29143451
7829,06/02/2018,13,308623,4517058420,23023,1.35448E+11,1425,39808842
7830,01/02/2019,14,867743,2021339971,85144,1.5064E+11,2958,82158459
7831,01/05/2016,7,656544,4714237257,58119,7.16292E+11,5870,46941569
7832,27/05/2017,13,691618,3715302061,77686,4.24375E+11,4579,57184575
7833,23/12/2019,2,480302,956782051,62016,7.29481E+11,429,34361624
7834,03/12/2016,6,106763,2872726333,96201,2.73661E+11,5988,40039195
7835,13/10/2019,5,763537,2512457437,44214,9.51902E+11,5036,11546128
7836,28/10/2015,13,164478,4998545987,69702,5.22227E+11,4798,44579786
7837,10/09/2015,13,98593,2876127585,48513,6.17347E+11,5166,434385
7838,02/05/2016,5,205106,1623584556,36999,5.77607E+11,3366,40691519
7839,25/01/2015,6,739311,3168054807,31647,8.66644E+11,2113,13704046
7840,22/08/2015,2,498716,2395932300,68637,4.97355E+11,1360,93102885
7841,02/11/2017,5,561976,3426619696,84250,9.7961E+11,2529,78569788
7842,12/12/2018,3,260608,2804585190,26002,7.47589E+11,1963,66898306
7843,17/10/2019,11,63237,649804652,72771,5.13177E+11,1526,60820497
7844,02/11/2020,14,761484,75831661,63618,9.53747E+11,5454,80173256
7845,31/10/2016,14,289384,2121557974,46571,2.66202E+11,3749,75883236
7846,28/12/2016,6,197644,2098175447,16584,7.84108E+11,1232,24226977
7847,13/11/2018,12,480361,823662916,63023,8.2596E+11,1211,40107116
7848,23/12/2016,12,738092,2212441657,80156,9.34715E+11,798,32239426
7849,25/11/2020,4,159669,4999176266,88975,3.56202E+11,226,40461908
7850,30/07/2018,11,665419,1174021418,84969,5.40113E+11,1725,20644186
7851,12/12/2020,10,842111,4295531300,16316,7.78436E+11,2085,27098814
7852,22/12/2015,4,178230,3334488499,49047,5.91329E+11,697,33033100
7853,15/06/2015,6,618547,4684308142,66298,8.62379E+11,3024,6250550
7854,16/03/2019,11,398753,2342535422,16341,4.43455E+11,3742,85087800
7855,26/12/2017,1,517071,3828033461,44872,94785423196,1763,17618221
7856,10/01/2016,4,359050,1468546848,43368,5.98067E+11,3873,17238987
7857,21/01/2020,5,500060,2777972049,32438,5.05084E+11,579,79548885
7858,13/03/2020,2,273173,4516147125,13499,4.16664E+11,3515,40014940
7859,09/06/2017,9,545720,3329947363,55168,1.93593E+11,3123,17432200
7860,23/09/2018,1,691519,3341286512,92030,61735728232,5339,4555592
7861,15/05/2016,11,941281,2638792200,11213,6.68584E+11,2059,13766131
7862,30/04/2016,9,922077,85827935,98981,81258435997,5482,9352402
7863,25/07/2015,13,127259,3650008238,38021,1.69292E+11,4835,1284846
7864,18/09/2017,9,242146,1260712956,60700,3.60713E+11,75,40869844
7865,29/07/2015,13,380854,4966025246,55402,9.94448E+11,4952,11566144
7866,31/10/2017,5,581357,2420502743,76015,8.65954E+11,23,4364024
7867,31/05/2016,3,891101,4153383075,60528,7.55673E+11,3040,64868771
7868,22/09/2017,5,365456,639709296,41189,1.43681E+11,4603,49349882
7869,02/08/2020,1,362387,4502703392,85967,3.02057E+11,109,53012224
7870,02/05/2018,8,882527,4321451949,44551,4.30634E+11,5588,31907934
7871,02/05/2020,1,301332,3373156782,95553,2.03549E+11,2263,81049877
7872,24/03/2016,6,54821,1591880327,51925,9.33163E+11,1977,83447137
7873,19/04/2020,1,54786,1893945438,98968,6.70727E+11,4744,53360821
7874,04/10/2016,2,1914,3847469673,35072,7.26849E+11,2883,95343388
7875,08/07/2015,7,584917,2766405551,89622,5.55342E+11,490,22248835
7876,04/04/2020,7,359663,4722056805,86121,8.84765E+11,134,31445854
7877,25/09/2016,13,782202,924644472,54993,8.38226E+11,277,92151567
7878,12/01/2018,8,925209,4815754441,56261,5.07325E+11,1561,65829143
7879,18/01/2018,7,655231,1931031630,48924,8.2792E+11,4390,53731762
7880,25/12/2019,2,753652,1507844046,65262,8.13218E+11,1032,88705048
7881,08/06/2015,10,782183,195663469,75934,9.86539E+11,1845,58751268
7882,08/07/2020,10,621655,1027287868,33146,3.53474E+11,3264,30293576
7883,18/11/2015,4,173074,2792218380,95510,4.65723E+11,2827,94322188
7884,13/12/2015,10,879605,1922219562,87660,7.99625E+11,2449,70002275
7885,13/01/2018,13,88100,4378456269,94631,43492610205,1043,86158487
7886,04/10/2017,11,559743,2214269076,90452,2.68356E+11,3185,63361079
7887,06/02/2016,10,723916,3971450974,89127,1.56517E+11,4530,92758359
7888,26/02/2020,13,947988,2518933902,70606,4.6284E+11,1435,304352
7889,26/01/2019,4,768636,3980850808,51722,7.45155E+11,3172,69200958
7890,26/09/2019,3,185773,4092565418,52677,49256122667,5468,94466885
7891,23/12/2015,9,446115,2685749308,85459,9.25446E+11,5408,76064498
7892,23/10/2019,12,711901,2672511411,53022,55395897402,5061,16256807
7893,11/12/2015,10,540361,1982966214,43678,1.51298E+11,1328,58079556
7894,31/08/2020,14,896907,1013731944,62349,2.12012E+11,806,50358048
7895,29/07/2017,8,87882,2270156660,47734,1.06079E+11,3996,49516019
7896,11/07/2015,14,278278,2795336185,83967,4.82523E+11,2636,9714979
7897,28/09/2019,10,75515,4052785167,43647,3.05874E+11,4228,30557038
7898,27/05/2018,5,888571,863146623,68335,5.94893E+11,873,67882848
7899,03/01/2019,7,847336,374367126,67156,58109060845,3554,17123858
7900,07/08/2016,12,472510,1325217069,84748,2.73661E+11,5988,40039195
7901,15/04/2015,8,204474,45473889,70679,2.41186E+11,2459,76248282
7902,15/03/2017,5,20072,2746361243,51455,4.32125E+11,5370,69804893
7903,13/04/2017,11,242490,294468650,70980,3.97712E+11,3109,49155732
7904,13/11/2015,7,464887,1987651950,26085,8.16616E+11,3162,88220537
7905,22/05/2017,2,229210,2701117896,95786,1.19242E+11,4173,46738273
7906,10/10/2017,13,946290,4527657165,23237,5.31842E+11,5276,17466852
7907,18/07/2016,9,993388,3155573568,62410,5.70831E+11,3806,33893253
7908,30/01/2015,7,134499,4539236300,67550,3.12962E+11,1678,61416982
7909,09/03/2016,8,614051,4770304414,34440,10601177665,3355,42910902
7910,12/11/2017,8,426201,3884616494,13871,7.89202E+11,3567,63482470
7911,27/11/2020,14,204359,3192736327,22368,4.20895E+11,3656,43915495
7912,19/09/2019,2,989048,2626708673,95021,4.09329E+11,2184,50228298
7913,09/09/2016,1,499483,479449696,77311,1.83627E+11,1929,19943884
7914,29/02/2016,5,103686,1667087831,51339,9.48969E+11,4792,97937740
7915,19/04/2017,12,715329,4022351129,32632,3.48691E+11,3053,67316634
7916,07/07/2019,6,568873,4303054546,79382,26820225933,1298,49141186
7917,08/08/2017,10,8839,2637809351,75148,3.58372E+11,3209,36159655
7918,26/08/2015,13,482019,1523278814,44580,1.50391E+11,174,880260
7919,13/08/2017,2,785631,1501011102,53004,8.13011E+11,5549,25205762
7920,18/04/2017,6,297992,1484769966,90676,39049988552,2955,97341564
7921,04/08/2016,11,900010,3313581815,34074,1.31967E+11,1815,63844442
7922,03/08/2019,3,735098,1763818189,50092,4.12713E+11,4201,79598721
7923,27/12/2016,11,920964,3685711717,73349,2.04937E+11,4455,12435763
7924,01/11/2019,3,482287,815403328,37994,40587691521,3341,93365826
7925,13/08/2016,13,681215,2749911592,50003,5.16568E+11,5586,37797334
7926,08/07/2015,10,596559,166384771,31405,2.95542E+11,4010,75314214
7927,25/10/2015,13,62799,3000466355,69127,2.66243E+11,972,30449163
7928,29/03/2020,9,837086,4087853816,36970,5.93353E+11,1852,76113736
7929,08/04/2018,2,777592,3614801976,90684,3.10412E+11,4287,17314263
7930,20/12/2015,9,648596,1636560322,66429,3.38043E+11,618,48663485
7931,22/05/2015,5,854832,3742598359,99501,7.4809E+11,2115,53826856
7932,09/09/2015,10,590880,4491696634,97506,7.13264E+11,5715,24566137
7933,11/06/2019,1,934298,3506340929,49388,4.971E+11,4193,4411171
7934,07/01/2019,10,915232,663459956,82783,3.11842E+11,5486,93514209
7935,22/10/2015,5,875978,2673726197,98707,94374434021,539,37376485
7936,02/02/2019,2,432228,2331528634,13720,6.88617E+11,3527,1352918
7937,05/01/2017,9,195759,1816166992,83037,1.28827E+11,5086,68677307
7938,12/09/2017,6,830758,2317647443,30038,68089051747,5344,91318015
7939,19/04/2016,5,482418,213144965,33125,7.03183E+11,1327,67380042
7940,21/12/2017,8,116423,3857740100,49233,25192863715,5888,71451812
7941,22/10/2017,3,543186,3726979281,92203,3.7454E+11,5884,301642
7942,13/09/2015,14,850516,1427434323,36260,2.30716E+11,3690,47739335
7943,09/09/2019,10,558242,1033656817,37841,1.4142E+11,4782,15369227
7944,19/07/2018,5,898481,2420254375,98051,5.08904E+11,5883,13403284
7945,17/05/2015,14,716636,4227457984,50886,86328296662,683,3770160
7946,03/03/2017,2,58903,4687683151,81350,8.48698E+11,1856,27861886
7947,30/04/2016,7,699293,4398191305,32230,26816247555,1190,64213133
7948,26/06/2020,7,592980,4755903670,70939,1.80555E+11,5054,68074797
7949,13/06/2017,3,218208,4575000819,58593,8.45783E+11,4397,76534617
7950,06/11/2018,3,206829,2621037185,42600,2.58074E+11,4726,71333904
7951,15/07/2020,2,775273,4442216580,16429,7.58503E+11,686,42351357
7952,04/04/2016,8,513681,4954522963,27468,5.96381E+11,5266,72596782
7953,28/02/2015,13,696504,2311716739,25530,2.20452E+11,2155,49185809
7954,31/07/2020,1,350362,2683540115,32328,2.20908E+11,5925,8455664
7955,25/07/2016,9,958633,2947968501,26198,8.70508E+11,691,60897463
7956,15/08/2016,3,81526,453873361,70438,59524529674,3570,53000776
7957,13/03/2020,14,454369,4478417797,79332,3.20267E+11,1225,51713206
7958,17/07/2018,11,963501,4442526911,22007,3.83235E+11,3152,24156986
7959,28/12/2016,6,954456,4903126875,96648,2.794E+11,830,50355818
7960,14/11/2020,11,532380,4214643773,91268,5.96833E+11,2399,27874988
7961,06/09/2019,14,961286,4579560043,67240,69779956679,4811,96214045
7962,12/10/2015,3,908472,2398352649,24964,3.38043E+11,618,48663485
7963,16/12/2020,7,84254,4976105821,63845,7.47709E+11,3267,56159794
7964,17/07/2018,7,965915,3954117758,52044,8.27615E+11,4112,46986037
7965,15/03/2019,13,113561,4462571996,92758,8.78273E+11,125,41805850
7966,15/12/2019,14,518006,729560718,99177,23417186567,5825,73150986
7967,08/02/2019,6,299764,584376023,84077,2.17849E+11,2273,72935171
7968,24/06/2016,8,646409,2762176531,13690,78070923201,4821,45843160
7969,27/08/2016,4,152128,4005528919,56157,9.75451E+11,2495,28302843
7970,08/06/2019,11,217174,220754120,45239,7.6401E+11,5987,73560216
7971,27/08/2015,11,846680,4460933567,26191,3.39372E+11,2333,92801437
7972,23/12/2020,10,576054,4261327780,77356,7.41104E+11,5520,37797601
7973,19/06/2016,7,493013,1405080357,26488,1.50323E+11,1670,26488813
7974,31/10/2019,8,674337,3777764209,67695,6.22281E+11,293,75107714
7975,31/05/2020,7,830476,1471747748,33264,3.83384E+11,5695,63511179
7976,23/01/2016,6,205751,3079987759,68531,7.69585E+11,2757,23164192
7977,21/08/2019,10,266662,1847837464,37751,9.66331E+11,3280,17808597
7978,28/05/2019,8,424720,1855117987,23461,3.06698E+11,5985,76300189
7979,07/06/2018,13,683554,108968760,55084,9.60879E+11,1948,81779070
7980,08/10/2020,8,915522,1751558229,40425,7.91308E+11,3460,29607418
7981,02/06/2019,6,556505,1087350079,21509,43689818184,3006,38065478
7982,09/09/2016,8,748627,4977226398,66580,1.69752E+11,3710,44243625
7983,08/01/2020,3,589460,2960264706,14467,95732893104,2198,57374416
7984,14/10/2019,14,216852,4861650717,82886,7.65103E+11,4581,70050553
7985,08/07/2019,9,231976,109037785,30569,7.39275E+11,2266,49219287
7986,06/09/2016,4,16880,2132749573,32101,8.61064E+11,5442,98583936
7987,20/11/2020,14,699862,2647443767,24623,5.65121E+11,5861,42342711
7988,02/10/2016,12,223738,376717846,82221,6.5409E+11,1833,56130725
7989,17/04/2017,12,355965,40765623,83342,8.09534E+11,5286,26887238
7990,02/04/2016,12,420799,3043808315,18876,1.15456E+11,524,73714444
7991,29/06/2015,13,131188,1870758913,17009,3.98662E+11,4307,13860326
7992,30/10/2018,5,13323,1242999074,26636,9.1941E+11,4831,40680833
7993,20/05/2018,12,60375,4076077974,16683,6.29903E+11,3198,20746156
7994,06/01/2020,6,14033,79903943,96112,5.97883E+11,1108,17970991
7995,23/05/2019,10,80682,815397563,14874,2.27467E+11,2437,27318256
7996,11/01/2015,5,648134,4803518214,16406,1.9763E+11,523,70589954
7997,22/10/2017,6,957528,4626142339,61599,5.51625E+11,4710,26865070
